y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.24477432668209076,-0.5001869599024454,0.6353491147359213,0.1143350601196289,0.32096755007902783,0.07899599149823189,0.886537512143453,0.6497552990913391,-1.207388997077942,-0.7196905016899109
1.0,0.5234975131849448,-0.30401138133472866,0.801279322968589,0.2716612921406825,0.2936950901316272,0.03285813797265291,0.802697996298472,0.732225313782692,-0.9218310846222771,-0.672444611787796
2.0,0.6033873430320195,-0.22871655438627517,0.7871912206922259,0.35908408888748716,0.2790955273168428,0.012105493008026056,0.7597193675381797,0.740382215806416,-0.8835514570985522,-0.574412635394505
2.0,0.47774424486969774,-0.26303743640262933,0.8477307344610626,0.25269133345903577,0.287401859686282,-0.012600574717932456,0.9311124034024574,0.8592570083769592,-1.1051056514922026,-0.6534826365878453
0.0,-0.26064537843490987,-0.3240751359812243,1.168765856160058,-0.20099581738382025,0.4275253481507577,0.04281572417649268,1.1926508573470291,0.4255896571902903,-1.7022556604265615,-0.8882379063784525
0.0,0.3589513677324416,-0.3231878043247425,0.8912897584389667,0.2577220177734081,0.3557032991001116,0.00023083132409552415,1.186111037068221,1.023123491935584,-1.2048519293264466,-0.6321353373326817
1.0,0.39294990731357804,-0.3955543341637566,0.8988692656886287,0.134035047052837,0.3633702780438087,0.03505023973198926,1.0707055610127565,0.860574075906742,-1.3580445007580082,-0.8155103096874748
2.0,0.3657698216453447,-0.431023254822203,0.8799544800136049,0.1338177032053134,0.35653112650589786,0.050198050507865216,1.0640606735385745,0.8010541307976691,-1.3646360664381145,-0.8023005522745478
0.0,0.6181682774360165,-0.2917676933431699,0.8916347216308853,0.3932853110226584,0.31799976766198573,-0.028824267562199957,1.1181087657625293,1.142342471966037,-1.1437717906118912,-0.6527756699073461
1.0,0.03240986793701138,-0.46115637430921197,0.8913989971790995,-0.1524288770410099,0.3814056473118918,0.07071397619022589,1.1114884167909622,0.6375268566023026,-1.5310975329152174,-0.7800611999950239
0.0,0.3739959760393315,-0.3138438637350809,0.8926352692662545,0.19116230101438836,0.32402881902624975,-0.018989885529011208,1.1096997192164637,0.9054745664855219,-1.2313163894105632,-0.6872681598618345
1.0,0.2316105873386065,-0.513803930307428,0.8543571785092354,-0.014189937443782885,0.38954729549586775,0.07579013895864288,1.0872112673521042,0.7391121288140615,-1.472507306734721,-0.8451053060094516
2.0,0.6340748701317638,-0.2840539521135974,0.8828085576932804,0.3717018812164372,0.2895776121922787,-0.02610671529663366,0.9807806874753213,0.978413465779786,-1.1164270377188337,-0.6479522500406293
2.0,0.9220036024949989,-0.22015787904359857,0.8401898123628023,0.5451330140290059,0.21939020333051376,-0.05569505619778469,0.8371233202669085,1.0640056696245257,-0.8896556840259202,-0.604563620853789
0.0,0.051024533039348764,-0.4542368806378786,0.8485419861105985,0.07706002709130909,0.4107275099688491,0.07194967641018678,1.2783895989143572,0.8704460344688837,-1.399630589194076,-0.6990407798006091
0.0,-0.26509513381141714,-0.38731213322863345,0.9914505808818631,-0.517034064342336,0.3658298077743228,-0.02633232028200859,1.2002111586128794,0.6807533844215113,-1.7693723563740893,-0.7757948229952556
