y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
0.0,-0.06857,-0.43987,0.4642,-0.64845,-0.54886,1.40831,-1.06679,-0.95931,1.30107,0.58521,0.70753,1.5289,0.48008,-0.71076,-0.74053,0.42985,-0.56204,-0.0329,-0.01814,1.18148,-0.16065,-0.25462,-1.05173,1.09713,-0.30639,0.26734,0.80633,0.91252,1.04861,-0.47741,-1.02609,0.24823,-0.99546,0.90302,0.2369,-1.12473,-0.82668,0.17963,0.25528,0.3719,-0.37911,1.02395,-0.06049,-0.35095,-1.00174,0.38425,1.11273,0.21523,-0.86916,0.19277,-1.06424,0.42413,-0.5732,0.41843,0.0055,-0.76334,-0.6499,-0.42772,-0.00092,-0.68245,-0.87083,-0.96044,-0.47328,0.09262,1.08704,-0.90877,0.98404,-1.34431,0.62612,-1.01893,0.89449,-0.06414,-1.50119,-0.29153,-0.94829,-0.04933,0.23437,-0.67943,0.24193,0.63956,1.12734,-0.04016,1.19325,-1.22068,1.36167,0.11628,-0.68631,-0.64381,-1.26556,0.02665,-1.51905,-0.19775,-0.33984,-0.71818,-0.7004,0.25933,-0.13653,0.58147,0.28386,1.40441
2.0,0.38903,0.69221,-0.71991,0.77636,0.88224,-1.53899,1.20227,1.32819,-1.28255,-0.95409,-1.08522,-1.27809,-0.2561,0.8506,0.47657,-0.4941,0.78467,0.02794,0.44811,-1.31686,0.17069,-0.37281,1.22306,-0.6087,0.88203,-1.02278,-1.20464,-0.99051,-0.97015,0.89561,0.80943,-0.46476,1.16891,-1.19785,0.23577,1.48468,0.56255,0.24028,-0.09137,-0.27319,0.8373,-0.74481,0.41594,0.73285,0.78014,-0.92573,-0.90339,-0.67396,1.14496,-0.14498,1.395,-0.27227,0.38917,-0.81512,0.50976,0.80367,0.30241,0.68414,0.31856,0.35059,0.74949,1.19115,1.34015,0.23215,-1.47723,0.7396,-0.20355,1.03523,-0.65607,0.43762,-0.63346,-0.10295,1.02245,0.59454,1.27676,-0.29763,-0.54005,1.10283,-0.05613,-0.64248,-1.30005,0.46575,-1.00554,1.62324,-1.36022,0.04042,1.07892,0.46858,0.91248,-0.22697,0.97517,-0.16225,0.85572,0.66005,0.48657,-0.53491,-0.20067,0.03672,0.07777,-1.13753
0.0,1.08463,-0.02197,-0.32235,0.6658,0.96253,0.01291,-0.23678,0.78338,-0.20523,-0.72734,-0.54385,0.32311,0.26036,1.32642,-0.0119,-0.40172,0.25004,0.68893,0.65151,0.33005,-0.01107,-1.3592,0.14221,0.75521,0.97316,-0.96407,-0.71133,0.47786,0.15626,1.27016,-1.115,-0.49047,0.48324,-0.73691,1.12574,0.74449,-0.13422,0.6678,-0.08534,0.31233,0.8216,0.86543,0.46684,1.4,-0.71563,-0.88989,0.56369,-0.79295,0.75775,0.32894,0.74825,-0.24708,0.3489,-1.02569,0.78293,0.71086,-1.17133,0.60264,0.82517,-0.61749,-0.06659,0.79804,1.52846,0.39497,-1.14816,0.01185,1.11446,0.12935,-0.1344,-0.58684,1.10436,-0.37163,-0.70915,0.45817,0.43369,-0.62563,-0.39123,0.83426,0.21114,-0.43878,-0.73513,0.875,0.29413,0.37636,-0.70025,0.19477,0.72502,-0.98912,-0.44111,-0.23278,-0.2912,-0.84343,0.25387,0.91678,-0.71199,-0.4443,-0.40411,0.81711,0.3805,0.54481
2.0,-1.4364,-1.69976,1.61852,-1.52994,-0.59022,1.05244,-1.24037,-1.42714,0.42148,1.60206,1.96431,0.51646,-0.53336,-1.2407,1.19517,-1.167,-1.61146,-1.20643,-1.68448,-0.14334,1.40054,0.85659,-1.46857,-1.08893,-1.57179,1.49997,1.58261,-0.56187,-0.30659,-1.47253,0.25897,1.41343,-1.60833,1.4928,-1.37299,-1.21497,-1.20959,-1.5104,-1.34762,-1.30506,-1.64498,-0.38768,-1.79694,-1.25287,0.68375,1.58756,-0.61154,1.6342,-1.60785,1.57456,-1.24408,-1.45926,-1.99539,1.64738,-1.57729,-1.68487,0.00192,-1.76761,-1.59191,-1.11069,-0.7573,-1.26645,-1.11886,-1.69838,0.38395,1.22501,0.76742,0.60093,-1.20824,0.95788,-0.32361,1.71188,-0.10549,-1.83875,-1.52,1.14491,1.76528,-1.66495,-1.67867,1.43521,1.37435,-1.63053,-0.70405,-1.14705,0.74746,-1.45878,-1.54892,1.06884,0.50844,1.61952,0.14214,1.52151,-1.16112,-0.08288,1.21859,1.70097,0.85264,-1.24672,1.39015,0.46457
0.0,1.4893,0.61012,-0.05036,0.85588,0.2187,0.68772,-0.75625,0.35576,0.57012,-0.87446,-0.06431,1.01788,1.82652,0.78083,-0.56288,0.52152,0.47241,1.05011,1.0382,1.25701,-0.98013,-1.14074,-0.02438,1.52922,0.37238,0.04667,-0.63043,2.19121,1.36201,1.2069,-2.02877,-1.1551,0.35181,-0.56076,1.22573,0.19346,-0.28557,0.88999,0.25439,1.00776,1.0338,1.79504,0.75106,1.0926,-1.43609,-1.03145,1.37243,-1.17963,0.52736,-0.50748,-0.00713,0.53828,0.47451,-0.89047,1.04403,1.02014,-2.0618,0.68705,1.2098,-0.68617,-0.11247,0.56722,0.71757,1.16062,0.07942,-1.07027,0.92227,-1.15207,1.05067,-1.78831,2.2286,-0.90947,-1.32014,0.68944,-0.21014,-0.83395,-0.59996,0.47437,1.14697,-0.33202,-0.30849,1.34866,1.91747,-0.34093,-0.1821,0.79964,0.48902,-1.21334,-1.45257,-0.86602,-1.54611,-1.5398,-0.20597,0.57612,-1.86672,-0.8843,-1.39939,1.71013,0.14372,1.91238
0.0,-0.35859,0.69848,-0.57963,-0.54131,-1.22808,-1.04721,1.76012,0.22667,-0.89092,-0.22228,-0.79,-1.42194,-0.35064,-0.92262,-0.94181,-0.15888,-0.16191,-0.81314,0.25563,-1.8405,-0.2177,1.20497,0.42957,0.10705,-0.5455,-0.78474,0.02155,-1.46937,-0.45969,-0.18235,1.57162,-0.09972,0.73542,-0.21889,0.02903,0.0975,0.23671,-0.17624,0.40053,-0.36762,0.35947,-2.10538,0.50894,-0.5749,1.22704,-0.01831,-0.89547,0.02053,0.45139,-0.20807,0.48795,0.54366,1.21021,0.11772,0.07709,0.99401,1.48631,0.01178,-0.13564,1.31564,2.26578,0.06844,-0.75264,0.18167,0.49127,-0.26826,-0.33558,0.35337,-0.28378,0.44538,-1.37366,-0.35345,1.05574,1.02633,0.79875,0.84964,-0.3747,0.55948,0.24696,0.46773,-0.0826,-0.04631,-0.799,1.00024,-0.36193,-0.1154,-0.09033,0.72456,1.27119,0.11312,0.82129,0.20312,-0.24647,-0.75023,0.20068,-0.13263,1.13498,-0.91927,-0.79167,-0.68726
1.0,-0.45687,-0.16551,-0.19051,0.19197,1.1183,-0.55828,0.51151,0.22849,0.2692,-0.0833,0.50463,-0.42655,-1.26102,0.11062,0.35585,0.14983,0.14071,-0.00595,-0.02369,-0.08472,0.17096,-0.03599,0.36312,-0.96938,0.28023,-0.41311,0.09962,-0.38884,-0.70214,-0.24079,0.29174,-0.13342,-0.08274,-0.18712,-0.86006,0.41707,0.7614,0.24775,0.19381,-0.07225,0.12216,-0.14233,-0.33541,-0.53951,0.88426,0.19574,-0.47289,0.17712,0.11311,0.01091,-0.31956,0.01308,-0.06422,0.21392,-0.29465,-0.6661,0.33232,-0.06255,-0.11295,0.20707,-1.10728,-0.00796,0.01899,-0.38964,-0.37957,0.56392,-0.11096,0.71162,-0.24615,0.41974,-0.26299,0.4516,1.05376,0.02896,0.25891,-0.43575,-0.22514,-0.34871,-0.41584,-0.37415,-0.33715,-0.4408,-0.56386,-0.00032,0.23183,-0.49956,0.40604,-0.04204,0.30292,-0.12616,0.28573,0.55339,0.73462,0.36796,0.78471,0.17503,-0.64645,-0.28568,-0.79286,-0.54787
0.0,1.52695,1.41867,-0.90476,1.2863,0.1159,-0.30729,0.47701,1.02978,-0.47222,-1.29236,-1.10756,0.05715,1.51178,1.02259,-0.81527,0.49771,1.15314,1.12665,1.28496,0.40584,-1.10241,-0.89308,0.85984,1.24192,0.96964,-0.6536,-1.34763,1.16703,0.85519,1.41594,-0.77531,-1.22104,1.21775,-1.13309,1.27483,0.71274,0.1019,0.8828,0.65743,0.85397,1.14516,0.88804,1.37425,1.59941,-1.04576,-1.44994,0.96175,-1.54152,1.11494,-1.05989,1.16939,0.73427,0.9945,-1.40781,1.42654,1.4021,-0.91813,1.21787,1.32642,0.1457,0.83344,1.2907,1.02636,1.43329,-0.45355,-0.91021,0.07281,-0.67175,0.88482,-1.17245,0.99583,-1.32122,-0.40575,1.26536,0.74521,-0.80174,-0.87398,1.38485,1.24486,-0.86794,-1.0086,1.58107,1.14983,0.72775,-0.79098,0.99639,1.0141,-1.01998,-0.8637,-1.12727,-0.60253,-1.61191,0.36566,0.45679,-1.43309,-1.35318,-0.62944,1.54832,-0.25517,0.49748
1.0,-0.64951,1.96307,-1.85325,0.68267,-1.40454,-1.39906,2.58526,0.32377,0.28933,-0.39685,-1.44253,-1.3179,-1.29734,-0.49767,-2.78574,2.51277,1.61532,0.63414,0.35382,-0.56539,-1.23938,1.43602,1.59205,0.52613,0.52556,-0.91842,-0.36019,-0.57495,1.34285,-0.95965,2.85679,0.00164,0.94387,-0.25576,0.39074,-0.25351,2.75205,0.64032,2.5375,1.58704,0.32347,-1.78294,1.65491,-1.21848,0.5514,-0.24827,-0.14331,-0.30884,0.83732,-2.56546,0.89482,2.34552,1.89609,-0.34391,0.62639,1.42748,3.72823,1.4778,0.28025,4.11287,0.90292,0.0438,-0.22204,1.24971,1.25681,-1.69015,-4.14417,-0.8323,1.7095,0.71066,-2.53955,-1.87009,1.48941,1.1565,1.43083,0.1397,-0.96802,0.92048,1.47882,-1.03696,-0.65379,-0.05658,-0.40854,1.2122,0.1102,2.75542,0.72694,0.30556,0.76109,-1.13732,0.45675,-0.06467,1.76786,-2.63374,0.34676,-1.41161,1.14493,-0.5436,-2.04823,-2.55449
2.0,-1.75287,-1.82256,1.6951,-1.52478,-0.62927,0.42653,-0.61655,-1.19051,-0.20339,1.61163,1.63882,-0.3057,-0.72005,-1.27588,1.97152,-1.89437,-1.70346,-1.81716,-1.9729,-1.00393,1.98182,1.32097,-1.13452,-1.61805,-1.57696,1.30636,1.37136,-1.38426,-1.03504,-1.41227,0.99713,1.76102,-1.25233,1.34649,-1.73072,-0.66272,-1.31218,-1.97188,-1.80913,-1.85502,-1.69915,-1.09013,-2.01726,-1.30838,1.28321,1.73416,-1.51296,1.84648,-1.38683,1.88578,-0.65593,-1.9552,-1.73907,1.75891,-1.9744,-1.38393,0.59963,-1.86852,-1.93318,-1.12907,-0.40509,-1.15339,-1.2087,-2.10532,-0.19685,1.9418,0.56237,1.51667,-1.94864,1.76276,-1.06044,2.08284,0.6828,-1.90576,-1.18946,1.4958,1.89173,-1.65501,-2.1579,1.54018,0.96424,-1.8605,-1.52274,-0.67771,0.29232,-1.94851,-1.52918,1.72775,1.44648,1.97098,1.14191,1.87278,-1.33191,0.17894,1.89267,1.96422,1.27094,-1.9692,1.63529,-0.25896
2.0,-1.46412,-1.48271,1.15902,-1.19554,-0.09465,0.11499,-0.26172,-0.81683,-0.1708,1.25788,1.11267,-0.44897,-1.10829,-0.86295,1.63286,-1.41716,-1.17408,-1.46137,-1.59284,-0.87949,1.83779,1.14431,-0.61326,-1.67818,-1.22488,0.91779,0.96791,-1.67593,-1.03583,-1.08881,0.99078,1.47337,-1.02663,0.92367,-1.40524,-0.35209,-0.73847,-1.43816,-1.31598,-1.42182,-1.32211,-1.12796,-1.62365,-1.22538,1.33786,1.36313,-1.46658,1.48959,-0.99747,1.43949,-0.53063,-1.50252,-1.30194,1.38741,-1.58102,-1.16994,0.76758,-1.39395,-1.5008,-0.62489,-0.47921,-1.01289,-0.76952,-1.74262,-0.32806,1.62058,0.22669,1.37109,-1.59891,1.62924,-1.18947,1.67045,0.77695,-1.54667,-0.82055,1.05187,1.38164,-1.24783,-1.80491,1.01431,0.60692,-1.61906,-1.53923,-0.39894,0.22964,-1.69757,-1.06524,1.53585,1.28527,1.47802,1.17655,1.659,-0.66487,0.04011,1.70015,1.5193,1.19205,-1.70406,0.71402,-0.61848
0.0,-0.14651,1.56936,-1.30417,0.50178,-2.13232,-0.78603,2.13469,0.13961,-0.02779,-0.33965,-1.50901,-0.7661,-0.05586,-0.43304,-2.50273,2.03357,0.99168,0.59378,0.32845,-0.40015,-1.09192,1.37775,0.73063,1.52747,0.33004,-0.6724,-0.25519,-0.49401,1.79947,-0.6335,2.00776,0.42223,0.84276,0.0395,0.88478,-0.58864,1.4572,0.11854,1.83757,1.26403,0.14238,-1.40181,1.6281,-0.59594,-0.0146,-0.39848,0.09923,-0.33521,0.61511,-1.81252,1.24896,1.77459,1.41993,-0.59237,0.71346,1.67029,2.70254,1.06272,0.31416,2.93951,1.86732,0.47461,-0.03193,1.19712,1.13634,-1.78199,-3.45184,-1.1078,1.36537,-0.02347,-1.61711,-1.82833,-0.04426,0.78834,1.01113,0.73748,-0.2819,1.02377,1.48173,-0.46123,-0.12215,0.18978,0.11955,0.99254,-0.23462,2.24949,0.35684,0.15245,0.50234,-0.5951,0.07738,-0.49646,0.76516,-1.54698,-0.21968,-1.24415,1.7258,-0.15646,-0.43666,-1.67695
1.0,-1.34655,-1.57651,1.57313,-1.50664,-0.68985,0.75907,-0.5992,-1.17001,0.03708,1.49072,1.48885,0.08482,-0.36618,-1.02905,1.36309,-1.45615,-1.45122,-1.52546,-1.75408,-0.61571,1.86186,1.07873,-1.14033,-0.94017,-1.36954,1.39326,1.2698,-0.88571,-0.53667,-1.19936,0.35687,1.65224,-1.34326,1.28452,-1.23374,-0.8876,-1.12662,-1.55319,-1.39443,-1.39576,-1.51054,-0.75402,-1.59406,-1.05189,1.02437,1.5232,-0.98913,1.5681,-1.31393,1.70728,-0.79261,-1.43141,-1.79926,1.3477,-1.60469,-1.25867,0.33707,-1.57802,-1.55335,-1.12509,-0.51254,-1.11724,-0.95637,-1.61536,0.2173,1.25689,0.57605,1.00487,-1.47443,1.06638,-0.68297,1.61738,0.15641,-1.62138,-1.27727,1.31458,1.6447,-1.39713,-1.61381,1.45889,1.07664,-1.53013,-0.93937,-0.81778,0.50648,-1.32502,-1.33757,1.11945,0.78407,1.63271,0.54406,1.48357,-1.07723,-0.22856,1.30572,1.63597,1.15454,-1.37059,1.22061,0.05702
0.0,-1.82382,-1.85399,1.63795,-1.54105,-0.3548,-0.22697,0.15617,-0.7782,-0.95536,1.35408,1.29988,-1.01376,-0.99334,-1.11206,2.04425,-2.29054,-1.61041,-2.04711,-2.08994,-1.80005,2.40515,1.43478,-0.55601,-2.24287,-1.35675,0.91925,1.09573,-2.06617,-1.64117,-1.20661,1.65232,2.02888,-0.91465,0.97182,-2.14546,-0.09815,-1.13078,-2.11225,-2.17449,-2.30355,-1.41184,-1.76322,-2.09651,-1.33715,2.07386,1.54837,-2.35536,1.79959,-0.99145,2.09354,0.06449,-2.3664,-1.75411,1.55843,-2.12331,-1.18244,1.01632,-1.89783,-2.06799,-1.1689,0.19476,-0.77663,-0.54005,-2.26579,-0.87755,2.54227,0.23584,2.1851,-2.53907,2.01711,-1.65882,2.29018,1.40225,-1.76153,-0.75752,1.6568,2.00663,-1.35524,-2.43367,1.63487,0.58136,-2.04849,-2.31149,0.03133,-0.37821,-2.54619,-1.07405,2.16089,2.04764,2.16191,1.80238,2.27105,-1.21166,0.42957,2.46705,2.04456,1.62824,-2.29107,2.05161,-1.05664
0.0,1.04267,0.36964,-0.02103,0.98381,0.71075,0.1215,-0.14111,0.63675,-0.11939,-0.89731,-0.3074,0.2834,1.07521,0.92618,-0.3829,0.00782,0.39205,0.75461,0.82235,0.5273,-0.46976,-1.047,0.50979,0.87724,0.80041,-0.17863,-0.66548,1.18133,0.37141,1.31012,-1.43667,-0.79155,0.62751,-0.75931,1.15322,0.72423,-0.15957,0.69042,0.00242,0.56503,1.06195,0.99766,0.51507,0.9908,-0.7049,-0.95855,0.63793,-0.99079,0.80488,-0.31011,0.50226,0.08665,0.63858,-0.88864,0.76752,1.09047,-1.72123,0.54234,0.84908,-0.56738,-0.01489,0.83298,0.94891,0.76351,-0.54778,-0.48373,1.07472,-0.21078,0.27998,-1.03615,1.60862,-0.515,-0.61811,0.59212,0.15144,-0.53195,-0.55576,0.69355,0.71958,-0.34327,-0.66075,1.03306,1.23917,0.08539,-0.6978,0.57374,0.83972,-0.89407,-0.67716,-0.50217,-0.82199,-1.15361,-0.09625,0.92628,-1.17333,-0.68813,-1.29269,1.1286,0.1285,1.37693
2.0,-0.88338,1.16848,-1.21304,0.60604,0.04912,-2.1558,2.42904,0.89573,-0.9853,-0.51145,-1.28425,-2.29269,-1.8851,0.06073,-0.4015,0.44644,1.0738,-0.15559,0.0374,-1.57616,0.22524,1.02474,1.83163,-1.3314,0.77357,-0.73284,-0.71798,-1.95605,-0.60758,-0.48164,2.85663,0.02397,1.07893,-0.77313,-0.39146,0.89486,1.97599,0.25471,0.93105,0.22601,0.37225,-2.0943,0.50435,-0.74724,1.49136,-0.28228,-1.49208,-0.04831,1.07294,-1.22942,1.18891,0.52821,1.1396,-0.13941,0.01742,1.03775,2.9914,0.71377,-0.18519,2.62785,0.69262,0.59519,0.46795,0.19654,-0.53943,0.34469,-3.00316,1.06342,-0.09017,1.48376,-2.68026,-0.39294,2.55695,0.50117,1.60473,0.24291,-0.58037,0.81108,0.14022,-0.96598,-1.365,-0.4893,-1.78529,1.70807,-0.85227,0.77423,0.97169,1.00862,1.8475,-0.37511,1.59962,0.68194,1.61135,-0.93626,1.41756,-0.49195,0.69663,-0.94878,-1.20126,-2.81455
0.0,2.18122,-0.3849,-0.97048,1.85148,1.67523,-0.76409,-0.92259,1.59997,-2.61156,-1.42661,-1.95934,-0.79869,0.84811,2.5914,1.6497,0.09095,0.31717,2.07109,2.09039,0.8347,-1.19605,-2.06503,-0.20304,0.58291,1.83724,-1.0018,-1.70784,-1.37669,-1.70705,2.0932,-1.95385,-0.88168,1.35697,-1.216,2.13917,1.5426,-0.44668,0.23717,-0.57662,0.08839,1.30058,1.27558,0.55441,2.37159,-2.2639,-1.2491,0.67771,-1.15524,0.90527,0.40794,0.61337,-0.78515,1.88884,-1.81399,1.4177,0.65014,-2.60688,0.79256,2.03752,-1.25418,0.98759,1.82707,1.4581,0.08865,-2.56825,0.17059,-1.36874,0.05535,-0.07564,-0.93161,1.3697,-0.52676,-1.68106,0.38632,1.26296,-1.06489,-0.79451,1.38462,0.39551,-1.88622,-1.00153,1.51831,0.48595,0.44093,-1.93863,-0.83985,0.72219,-1.47877,0.22775,-0.79323,1.23673,-1.69856,-0.64118,5.70458,-1.18403,-0.68432,0.2618,0.484,0.94662,-0.98958
2.0,-1.04644,-1.11243,1.14019,-0.94101,-0.16686,0.57107,-0.82472,-0.79713,0.18396,1.02415,1.07887,0.31768,-0.46048,-0.72962,0.92556,-1.00169,-1.06638,-0.84474,-1.0514,-0.21798,1.07035,0.3763,-0.85985,-0.75085,-0.95887,0.71004,0.96399,-0.40636,-0.59941,-0.79397,0.1575,0.87232,-0.99076,0.90212,-1.1663,-0.53658,-0.7781,-0.95959,-0.9196,-0.98555,-0.99028,-0.32734,-1.21696,-0.80821,0.40261,0.99081,-0.54677,1.03687,-0.94334,1.05964,-0.76029,-1.10169,-1.2968,1.10175,-1.11138,-1.00131,0.05739,-1.16498,-1.14278,-1.03337,-0.66883,-0.87222,-0.75763,-1.19778,0.13789,0.97459,1.00858,0.5338,-0.99632,0.60763,-0.29145,1.23193,0.07919,-1.1975,-0.91246,0.76405,0.96422,-1.10081,-1.21779,0.95853,0.81604,-1.02759,-0.56759,-0.65733,0.43469,-0.85807,-0.87199,0.86278,0.41953,1.05366,0.20005,1.00452,-0.70624,-0.20448,0.98612,1.13633,-0.12205,-0.95943,0.76351,0.26889
0.0,-0.89514,-0.87138,1.28534,-0.93593,-0.55489,0.04756,0.04871,-0.58018,-0.53018,0.77591,0.76524,-0.56035,0.24922,-0.7701,1.26586,-1.40421,-0.98479,-1.16728,-1.13684,-1.02584,1.26218,1.16241,-0.65299,-1.17739,-0.68773,1.18747,0.61743,-0.46873,-0.97379,-0.65514,0.58738,1.22075,-0.48817,0.57984,-1.14331,-0.19468,-1.0095,-1.36553,-1.32772,-1.4341,-0.92714,-0.89395,-1.11918,-0.61453,1.13897,0.81876,-1.2172,0.91219,-0.62952,1.1486,0.13864,-1.33747,-0.98329,0.82691,-1.12895,-0.51831,0.02226,-1.09321,-1.19089,-0.82162,0.35648,-0.46377,-0.67378,-1.08081,-0.25049,1.3358,0.38416,1.0663,-1.33814,1.16,-0.71579,1.25811,0.58085,-0.88006,-0.57963,1.20118,1.19744,-0.83953,-1.20086,1.16045,0.46079,-0.99505,-1.05528,0.00562,-0.19886,-1.0194,-0.66534,1.18808,1.03299,1.33343,1.01014,1.09675,-1.0654,0.0234,1.06841,1.10366,0.94599,-1.06719,1.0965,-0.26339
2.0,-1.41184,-1.47225,1.35872,-1.40696,-0.74883,0.76522,-1.08149,-1.37819,0.373,1.52368,1.25219,0.31153,-0.18535,-1.32932,1.21656,-0.96467,-1.5817,-1.52785,-1.45149,-0.34384,1.13989,1.20402,-1.38658,-0.58986,-1.63101,1.33939,1.52204,-0.70389,-0.27834,-1.37741,0.55542,1.372,-1.33949,1.52108,-1.68096,-1.13096,-1.33377,-1.37248,-1.09692,-1.29588,-1.5846,-0.60648,-1.4531,-1.28102,0.42026,1.50541,-0.72016,1.5029,-1.49079,1.25225,-0.81957,-1.01201,-1.42373,1.40135,-1.50269,-1.14905,0.29768,-1.51899,-1.52883,-0.97983,-0.40702,-1.47162,-1.55479,-1.50025,0.55082,0.87936,0.72947,0.419,-0.96131,1.05882,-0.72515,1.3459,-0.26265,-1.51159,-1.27964,1.31,1.36145,-1.56444,-1.48935,1.44064,1.36922,-1.40177,-0.72967,-1.07133,0.77359,-1.3262,-1.58688,1.17388,0.72908,1.31932,0.34297,1.36079,-1.23809,-0.02723,1.1113,1.55366,0.91328,-1.36477,1.25064,0.28662
0.0,0.8589,0.35983,0.31135,-0.09416,-0.94643,2.48312,-2.06831,-1.19749,2.22171,0.27099,1.02929,2.8475,2.01177,-0.41981,-1.52121,1.4968,-0.22854,1.14518,0.56726,2.89084,-1.58468,-0.7364,-1.43034,2.67765,-0.36644,0.74406,0.83859,3.08042,2.73015,-0.07969,-2.65732,-0.869,-1.00487,0.95414,1.31405,-1.77618,-0.67119,0.87761,0.84946,1.70511,-0.07724,2.62318,0.66093,0.32204,-2.80923,-0.05426,2.79325,-0.45986,-0.88927,-0.826,-1.65709,1.3469,-0.15087,-0.01238,0.68099,-0.02439,-1.8629,0.13023,0.9302,-0.73437,-1.0386,-0.61483,-0.70753,1.17877,2.3961,-2.60383,1.06431,-2.87346,2.15026,-2.70576,2.70465,-1.12842,-2.86371,-0.00888,-1.56492,-0.63749,-0.13853,-0.48716,1.44827,0.26411,1.39361,0.97877,3.25258,-2.09949,1.57369,1.53025,-0.74573,-1.97524,-2.91613,-0.83181,-3.24584,-1.45986,-0.71826,-1.01021,-2.52689,-0.54105,-0.86804,1.97594,-0.21151,3.0168
2.0,0.58497,0.08483,-0.33817,0.61823,-0.19101,-0.41792,0.15383,0.46962,-0.63956,-0.37257,-0.58799,-0.46712,0.58446,0.82809,-0.46173,0.10312,0.28292,0.15161,0.49911,-0.30086,-0.12223,-0.20394,0.20613,1.07006,0.05664,-0.76612,-0.56201,-0.04947,-0.33416,0.40211,0.21792,-0.04329,0.69392,-0.36401,0.02346,0.60978,0.18115,-0.01419,-0.18825,-0.10601,0.29418,0.12627,0.35997,0.42024,-0.47156,-0.38122,-0.23483,-0.38966,0.41731,0.26363,0.0386,-0.08138,0.31892,-0.55728,0.43644,0.57231,-0.15622,0.39551,0.32425,0.10427,0.69683,0.29398,0.62332,0.20435,-1.056,-0.13105,-0.65036,0.01844,0.21734,0.16662,0.20579,-0.38848,-0.16052,0.41975,0.69771,0.09344,-0.27885,0.51149,-0.07022,-0.31872,-0.30931,0.37316,-0.25099,0.66495,-0.98968,0.03989,0.34615,-0.16664,0.21445,-0.24673,0.39144,-0.32681,-0.06545,0.94914,-0.26693,-0.284,0.12751,-0.33704,0.76368,0.02179
2.0,-0.4296,0.43466,-0.7413,0.42024,0.7713,-0.91308,0.87154,0.48709,-0.07045,-0.32053,-0.27458,-0.82261,-1.30956,0.19803,-0.12639,0.53461,0.58649,0.27331,0.25644,-0.34461,-0.24129,-0.04515,0.87134,-0.81656,0.71757,-0.89564,-0.15349,-0.91988,-0.46495,-0.24939,1.12465,-0.36074,0.34497,-0.36987,-0.44219,0.54692,1.23988,0.46669,0.65303,0.26784,0.37656,-0.53961,0.16112,-0.41193,0.57766,-0.10665,-0.41769,-0.03032,0.4205,-0.65756,0.22721,0.42773,0.58657,0.00073,0.03886,-0.00361,1.17179,0.38106,0.10048,1.04705,-0.42715,0.28665,0.55897,0.01912,-0.46591,0.14823,-1.17509,0.34194,0.07742,0.42091,-1.01344,-0.09128,1.27118,0.30176,0.75544,-0.367,-0.55664,0.1636,-0.11132,-0.79101,-0.61014,-0.27167,-0.72984,0.58064,-0.19545,0.20483,0.51831,-0.09175,0.61047,-0.33976,0.39151,0.40913,1.14989,-0.04369,0.74252,-0.24439,-0.24462,-0.34568,-0.64622,-1.35256
0.0,0.79975,0.1059,0.21307,0.41621,0.4318,-0.35231,-0.22524,0.65536,-0.76489,-0.66611,-0.46131,-0.07393,0.90458,0.78233,0.23305,-0.65435,-0.00711,0.09772,0.41004,-0.29339,0.02625,-0.76528,0.10035,0.29495,0.36994,-0.42708,-0.70816,0.4327,-0.35823,0.90246,-0.74697,-0.27447,0.59802,-0.61297,0.32849,0.8038,-0.51881,0.15148,-0.47227,-0.3258,0.66904,0.46044,0.23732,1.00272,-0.2156,-0.73352,0.02219,-0.59805,0.56608,0.50292,0.64025,-0.43112,0.23066,-0.73964,0.49232,0.77783,-0.90902,0.2743,0.44171,-0.84528,0.61511,0.95573,0.83652,0.27036,-1.04645,0.31004,1.10189,0.26933,-0.22708,-0.27832,0.64521,-0.15586,-0.21295,0.47231,0.42232,-0.14734,-0.1643,0.45619,0.06148,0.03401,-0.48696,0.76694,-0.00543,0.65234,-0.91761,-0.00721,0.50305,-0.398,-0.03758,-0.03688,0.00405,-0.55068,-0.18266,0.93239,-0.38057,-0.10023,-0.6279,0.48439,0.6379,0.61699
