y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499
2.0,-2.0289,-1.92741,-2.17397,-1.97234,-0.35076,2.02572,-2.21914,-1.8872,2.08474,-1.21345,2.1457,-1.60605,0.72312,-2.25191,1.23868,2.08133,2.03097,1.52995,-0.58178,0.66979,0.00792,2.1501,0.61477,-0.08359,-0.71047,-0.69944,-1.06136,-1.15582,2.13661,-0.74602,-1.86239,1.80166,-1.03447,-0.28693,-2.11697,-1.58288,-2.33683,2.13546,1.20422,2.32481,1.21104,2.22624,1.87062,-1.05253,1.78873,0.89847,1.78822,-2.04196,1.9561,-1.94867,0.15244,1.66181,-1.05547,2.14747,-1.33986,1.2681,-1.90062,-1.71271,1.64647,-2.05127,-2.26876,2.32191,-1.06473,2.43235,2.15112,-1.76936,-0.07801,-1.42438,-1.67291,-0.92878,1.51565,0.47279,-0.95904,0.29924,-2.19879,-2.36836,1.98974,2.09209,-2.29379,-1.89042,1.05334,-1.13844,1.68798,-2.07037,1.65586,-2.06859,0.55311,-1.94823,-2.31619,-1.81453,-2.24843,-1.95625,1.94502,-0.21022,-1.16086,-1.88329,-2.33017,2.02295,-0.87202,-0.9265,1.59825,-1.42248,-1.05037,-2.37522,-1.89364,-1.0071,0.784,-1.61173,0.36193,-2.18833,0.59437,1.61399,2.11016,-2.30054,2.32392,-1.867,0.66361,1.9777,1.62695,2.19086,0.6585,-1.70164,-2.14613,-0.06084,-1.18445,1.74329,2.00653,-0.02761,1.99257,-2.33532,-2.30263,-1.48383,-0.52875,1.86547,0.68795,-2.24269,1.83231,0.96621,2.33782,2.258,-2.05387,0.66439,-0.22695,0.88565,-1.4279,-1.26212,-0.37113,2.15108,-2.22244,-2.06981,-2.05455,-0.61551,0.59188,-2.32438,2.276,-1.28242,-1.28518,1.92018,2.11657,-1.01998,-1.21576,-2.08013,2.19856,2.08763,2.32806,-1.58766,-2.00682,-1.84818,-1.2904,-1.78011,-1.52526,-2.19602,1.08232,-2.22393,1.7876,2.24296,0.09542,1.76782,2.19605,-1.54056,1.82499,-1.52704,-0.672,0.08076,1.47892,-1.44799,1.57868,-0.97697,0.53623,-1.85009,-1.45924,2.10354,1.34659,0.523,-0.02944,-1.74195,1.84781,1.30908,-1.84422,-1.73221,0.53943,-1.62529,-1.26137,0.71861,-1.9429,0.28783,-1.41798,-1.45066,2.18176,2.19121,0.19993,1.99957,-0.05753,1.28215,-0.47782,1.87345,1.19168,-0.92522,1.17503,2.36463,-0.79445,-2.05229,-1.60268,-0.58173,-1.48715,-0.23795,-1.91858,1.90449,-1.70755,-0.84445,-0.63486,0.46173,1.01992,-0.58476,0.88353,-0.84107,1.66189,1.67434,-0.7467,0.95823,0.23999,1.97087,1.06084,-2.06645,0.54479,2.08747,-0.18038,1.02576,-1.11743,-2.16735,-1.19946,1.20307,1.32699,-0.53449,0.62612,-1.71808,-1.32321,-2.31544,2.32849,-0.87355,0.36011,-1.33716,2.30641,0.83396,-0.48277,-2.20463,1.43839,-2.41041,1.48525,-1.94424,2.01604,0.04021,-1.54002,0.60285,0.08171,-2.39094,-0.08171,2.24175,0.49907,-1.69399,0.23493,-1.72032,1.80309,1.59277,-0.92416,1.52132,-0.85475,0.20233,-1.55725,-1.30338,1.71095,-2.04422,0.03984,-0.68075,-1.80051,-2.06004,-1.57414,1.17077,-0.77465,2.21123,1.31717,-0.94277,1.22386,0.90248,-2.19766,2.29594,-1.90877,-1.7931,-0.01026,2.07304,2.07803,1.59491,-1.76478,-0.99713,-2.09638,-1.75172,-1.89502,1.39325,-1.06087,2.13541,-1.98985,-0.27754,-0.20638,1.27434,2.11342,1.22187,1.80889,1.90515,-1.27944,1.20944,-2.22491,-0.21952,-1.92696,-1.81164,0.20098,-0.50293,0.96562,-2.12423,0.8512,2.02861,1.67517,-0.18202,-0.81836,1.44761,0.29501,1.62713,2.27243,-1.00431,-1.61754,0.26189,-1.1168,1.60473,1.44579,-2.13124,1.91902,-1.88904,1.34858,2.09977,1.10384,0.28747,1.19566,-2.04855,-2.24555,-1.17425,0.65819,0.15998,-2.27052,0.47287,2.32358,-1.83039,1.14806,1.55717,-0.49291,1.45893,1.80745,-1.14063,2.11512,-1.14839,2.33754,1.85731,-1.73219,1.4365,-1.80342,-1.87813,-1.78258,-1.29371,0.10284,-1.98648,-1.2775,1.80604,-2.14383,-0.47035,1.59313,-2.06577,-2.2236,-1.95167,-0.04238,0.97362,0.67045,-0.90844,2.21681,-2.23878,1.28474,1.41366,1.01984,1.86829,-1.0724,-1.96968,-0.51823,0.57228,0.73101,0.7188,1.87957,1.11122,-1.48519,-1.5496,-2.14186,1.45622,-0.40273,2.32105,1.365,-1.52889,2.19239,-1.90346,1.99563,-1.30825,1.97313,2.05029,1.11081,0.30288,2.28705,-1.14406,0.27366,1.97287,1.76541,-1.44129,1.81508,2.17862,1.71877,1.81761,-2.24266,-0.16161,-2.14048,0.64158,-2.006,-1.00395,-0.72636,0.14362,-1.04582,1.33278,-1.80408,0.48921,1.25129,1.15187,-2.16891,0.73429,-1.12949,2.12162,-1.72627,0.94817,-1.83229,-0.009,-0.89601,-0.85026,2.29964,0.71199,2.10342,2.18806,2.20172,-1.64337,1.9432,0.0058,-2.17077,1.75032,-1.22683,-2.33843,-1.86291,1.86974,2.1168,2.0803,0.18309,2.23586,2.34627,-2.33831,-2.32742,-1.36898,1.74169,-2.14807,-1.93985,1.98017,-0.6461,1.0942,-1.26058,-2.01778,-1.4795,-1.10431,0.96229,1.97477,1.83153,2.28325
0.0,0.86665,-0.49551,-0.51949,-0.5535,2.45,0.53267,0.8253,-0.26668,-1.36501,1.31595,0.32637,-0.16007,-1.56369,-0.15354,-1.55056,0.16771,-0.41273,2.72539,2.1885,0.54494,-0.89685,-0.12907,-1.74494,1.16919,1.89228,-0.8763,1.52055,1.02516,0.78079,-0.16294,0.86536,-1.25162,-0.758,0.23057,-0.1599,0.30224,0.45867,1.96761,1.82036,-0.24962,0.749,-0.19952,0.66375,0.03587,0.51568,0.94872,0.88092,0.25822,2.41878,-0.77373,1.14627,-0.97324,1.89543,-0.76224,1.61408,2.36232,0.89031,2.0984,0.89614,-0.36598,-0.32262,-0.79707,0.6859,-0.41205,0.2116,1.59099,1.01647,0.33784,-1.01198,1.06746,-1.03109,-1.69144,-1.77568,0.17186,-0.29607,0.07296,-1.08351,0.46543,0.06127,1.15785,-1.36616,-0.9951,-1.31985,-0.12287,0.87851,0.60087,0.18068,0.38034,0.0285,-0.83037,0.54557,0.76236,-0.18021,-1.68317,-1.09294,0.36313,0.33659,0.18503,-0.99051,0.18203,0.28454,-0.70511,0.81475,0.27382,0.88704,0.97849,0.98047,-0.83094,0.71949,0.93173,-1.12345,-0.17619,-0.24692,-0.46298,0.04956,1.65306,-1.81474,0.35767,-2.17113,0.73495,2.85913,0.71089,-0.06446,1.39375,1.05931,-2.55119,0.5494,-0.94341,1.90778,0.68359,-0.45231,1.48402,1.96553,0.37463,-0.13428,0.17924,-1.21545,-0.75503,-0.39312,-0.17057,0.05703,1.72635,-1.30312,-1.06856,0.43595,-1.04287,-1.19641,0.69244,0.62368,1.07058,-0.0976,1.47998,-1.45037,-0.40574,0.19208,-1.00292,-0.78741,-0.84803,0.13367,-1.83386,-0.52362,1.34432,0.35812,0.58093,-0.41128,-0.92189,-0.09254,-1.12914,-0.53726,1.36452,1.37904,-1.01538,-1.52588,0.42047,-0.00859,-0.47785,0.68171,-1.39246,1.20002,-1.10265,-1.3375,-0.06317,0.65707,-0.20708,-0.72753,0.72571,0.64566,0.28178,-0.60393,0.71478,-0.68447,-0.22695,0.10249,-1.77204,-1.56936,1.56858,-0.94988,1.27799,-0.16843,2.03933,1.83945,1.27496,-0.85247,-1.76932,-0.55572,-1.54792,1.1706,-2.92924,-0.65283,-0.15505,-1.66109,-0.73237,2.60501,0.52358,2.66752,-0.12935,-2.06811,0.19136,0.37092,-0.19413,1.57905,-0.11206,0.13417,0.08439,0.0524,-0.87403,0.34287,0.04866,1.30561,-0.4952,-1.65266,0.60197,1.3361,1.21775,0.6028,0.7183,0.8028,0.1739,-0.96664,0.25365,0.9076,1.17218,0.75035,0.62173,0.7779,0.37539,0.84156,-1.78617,-0.68183,0.43435,0.28478,0.65078,-0.04323,1.07523,0.99263,1.13328,0.70122,0.2547,-0.37641,-0.87185,1.21355,0.29576,-0.26909,-1.8235,1.38016,-0.03213,-0.70093,-0.04617,0.48815,0.69331,-1.15934,-1.21749,-0.28056,-1.74505,1.19777,0.67046,1.43414,-1.00646,1.54009,1.3219,0.28216,1.51832,0.40138,-1.222,-1.37243,0.20425,0.91956,0.67777,-0.3958,-0.92651,0.08183,-0.0348,-0.11991,1.38348,0.08783,0.24149,-0.60357,0.91717,-0.89541,0.63604,1.02985,-1.93267,2.20494,-0.27368,1.42339,-0.44385,0.05136,0.88209,0.67835,-2.09323,-1.12176,-1.01011,-0.70315,1.70545,0.15357,-0.45283,2.02288,0.76018,0.70109,-0.89279,1.05295,0.10644,-1.46426,-1.24155,-0.32892,-1.35582,0.02101,-0.82428,-0.33536,0.02103,0.16786,-0.94397,0.89039,1.59695,-1.19259,1.618,0.93383,0.72853,0.7561,-0.70777,-1.12351,-0.38188,-1.44893,-0.64164,-2.55913,-0.48636,-0.81445,1.41611,0.48894,-1.47388,-1.85893,-1.49596,0.44869,1.02953,0.49987,1.04422,-1.05817,0.04885,0.01026,-0.36486,-0.68636,0.72554,0.0765,-0.46989,-1.79717,0.93222,0.68635,-1.18196,0.11645,0.97436,-0.7923,0.79707,1.27625,-1.23712,0.63951,-0.30098,0.54023,-1.16514,-0.76583,-0.72958,-0.97457,0.66529,-0.11347,0.57555,-1.3066,-0.0934,-0.40566,-0.23519,-0.32736,-0.42087,0.83106,-1.00555,-0.53611,0.00535,-0.22046,0.72437,-1.98853,1.15977,2.50802,-0.60556,0.03861,0.71725,1.21678,0.33731,1.45957,-1.42861,-0.97576,0.82193,-1.41805,0.19637,1.18187,1.51724,-0.36592,-0.65938,-0.39492,0.66814,-0.28766,-0.39216,-0.51112,0.2647,-0.63569,0.22571,-0.47959,0.84771,0.14442,-0.87791,-0.02182,-1.39572,0.49586,0.87563,-0.85445,0.65879,2.65867,-1.44429,-0.71377,0.4338,-1.44231,-1.03472,-0.47489,1.69652,0.37011,1.392,-0.98135,-0.01465,-0.26554,-0.98034,-0.33437,-1.39427,2.40512,-0.6861,0.34544,-1.25422,-1.33665,0.2939,0.57259,0.65419,-0.97276,-1.22696,1.44156,0.67522,1.0298,-1.36545,0.32513,-0.4399,0.72009,0.16561,-0.21862,-0.30065,-1.04828,0.52673,-1.23857,-1.67016,-0.36784,0.6933,-0.65773,0.1795,1.35051,-2.06686,-0.47945,-0.53135,0.85069,-0.2883,-0.80764,0.55754,-0.41638,-0.96835,-2.18016,0.11102,1.30492,-0.61385,1.00367,-0.17073,-0.4358,0.23907,-1.1642,-0.27723,1.77988,-0.41019,-0.21962,-0.34166
0.0,0.05718,0.77544,0.67807,0.79763,-0.51885,-0.4692,0.49952,0.63789,0.62396,-0.10336,-0.6062,-0.44709,0.31288,0.50247,0.29969,-0.09315,0.09067,-1.30306,-0.78195,0.09715,0.52407,-0.73279,0.42411,-0.75029,1.08986,0.62619,-0.45122,0.6659,-0.76023,0.83676,-0.24359,0.12359,0.51816,-0.03651,0.79284,-0.14476,0.10398,-1.06972,-0.88043,-0.57161,-0.79297,-0.29525,-0.79012,1.20021,-0.93736,-0.6579,-0.26089,-0.7091,-0.15592,0.03887,-0.74342,0.25537,-0.17181,-0.26886,-0.49863,-0.79016,-0.0411,0.08471,-0.72685,0.62471,0.47134,-0.12599,0.19895,-0.43984,-0.48554,-0.36243,-0.36918,0.14601,0.30526,-0.47699,0.40782,0.70832,0.91147,0.46523,0.46931,0.30371,-0.40399,-0.88604,0.39215,0.16973,0.00313,0.65405,0.5524,0.69985,-0.76505,0.13128,-0.33009,0.29488,0.41883,0.51806,0.37465,-0.1715,0.60218,0.62146,0.71297,0.48328,0.08249,-0.15064,0.54855,1.10801,-0.92567,1.55802,0.16733,0.49096,-0.10685,-0.07732,-1.02982,0.76492,-1.01811,-0.18769,0.33324,-0.60681,-0.22142,0.49049,-0.42831,0.22104,0.32778,-0.88811,0.17736,-0.76655,-0.73898,-0.12714,0.08763,-0.62566,-0.71468,0.58176,-0.67374,0.64848,-0.53735,0.25401,0.55504,-0.57898,-0.78083,-0.55095,-0.08399,0.20987,0.40684,0.59852,-0.18693,-0.35799,0.2858,0.0961,0.28665,0.02756,-0.06682,0.41256,0.67462,-0.68659,0.36218,0.26276,0.32723,0.14709,-0.15593,0.50751,-0.13613,1.14907,0.92697,0.12016,-0.60295,1.04706,-0.31255,0.06421,-0.42106,-1.02877,-0.33816,0.43992,0.78265,1.01824,1.15809,-0.01165,-0.13359,0.69516,0.10093,0.08493,-0.08068,0.07432,-0.65399,-0.03248,-0.65398,0.77598,0.21731,0.86815,-0.16639,1.22853,0.49786,-0.19,-0.8979,1.51026,0.29401,0.08271,0.63209,-0.77029,-1.14583,0.58398,1.15755,-0.29781,-0.0646,-0.9237,0.38165,0.54725,-0.96708,0.41459,0.32276,0.18102,0.30334,0.50136,-0.01097,0.71132,0.07206,-0.14305,0.85283,-0.31495,-1.20454,-0.57328,-0.22813,-0.42864,0.41497,0.40678,-0.83999,-0.52642,-0.49817,0.93413,0.23817,0.68211,0.52301,-0.04131,0.86028,-0.16999,-0.32645,0.9311,1.58236,-0.82718,-0.77633,-0.29894,-0.53591,0.10663,-0.45492,-0.78122,0.88733,-0.99135,-0.59551,-0.04125,-0.74202,0.52176,-0.71492,-0.42028,-0.09174,0.62489,0.60611,0.59182,-0.03399,-0.69789,-0.77499,-0.21164,-0.64372,0.41216,1.17552,0.46121,-0.33413,0.36391,-0.61992,0.34278,-0.54681,0.41824,-0.3117,0.52421,0.28788,0.08895,-0.58883,1.12357,-0.21742,-0.37802,0.59763,0.23503,-0.54689,0.24091,-1.08844,-0.1068,-0.6438,-0.15301,-1.31732,-0.27993,-0.70999,0.22853,0.88873,-0.64364,-0.53351,-0.83638,0.69221,1.08329,-0.98397,0.64325,0.56377,-0.54391,0.48457,0.51243,0.77875,-0.74916,0.50048,-0.78819,-0.40043,1.06935,-0.53579,-0.73819,0.18941,-0.30347,0.36249,0.20625,0.69586,-0.20286,0.06043,0.11567,0.00125,-0.21875,0.47261,1.07446,-0.21772,-0.24781,-0.55004,-0.12448,-0.11514,0.27948,0.34531,0.31215,-0.62243,0.33784,-0.08148,-0.13788,0.67031,0.12875,0.20276,0.48527,-0.00124,0.1062,0.26121,0.00507,-0.70317,-0.00148,-0.31739,-0.1551,-0.15674,0.64962,0.48045,-0.55698,1.30561,0.19312,-0.13722,-0.47332,0.44084,0.83703,0.82124,0.36274,-0.60544,0.33716,-0.57799,0.02363,-0.01452,-0.85762,-0.78362,0.21226,0.14655,0.14093,0.37688,-0.9999,1.19339,-0.72287,0.47649,1.18734,-0.39133,-0.01618,0.3132,-0.59018,-0.15472,-0.24224,-0.22794,0.28993,0.00598,0.54685,-0.1392,-0.2417,1.17015,-0.14476,0.68806,0.10036,0.36819,0.03784,0.08321,0.55931,0.2246,-0.21745,0.07715,1.11978,0.33119,0.14723,0.73923,-0.22457,0.15186,-0.83964,-1.0663,0.60345,-0.46986,0.54735,-0.9526,-0.5511,-0.51541,0.24506,1.02319,0.22397,0.45074,-0.5645,-0.01983,-0.75359,-0.46601,-0.34675,0.03242,-0.18216,0.74223,-0.83094,0.42091,-0.41201,-0.09887,0.65675,-0.14914,0.53984,-0.70833,0.84859,-0.48595,-0.44689,-0.6035,-0.27693,-0.5998,-0.2853,-0.43831,-0.19694,0.16952,-0.04395,0.17365,-0.08774,0.22481,0.19979,0.0618,-0.85258,0.72727,-0.1168,0.70617,0.30184,0.9103,0.80004,-1.004,-1.34938,0.21358,0.26852,0.28418,-0.58243,-0.09923,-0.47556,0.62092,0.15825,-0.0247,-0.79966,0.68547,0.65976,0.22896,1.09419,-0.4665,-1.46104,-0.59942,-0.4219,-0.28306,0.58,0.29573,0.54363,0.64443,-0.23649,0.6806,0.54597,-0.62269,0.02999,-0.22661,-0.17791,-0.42758,-0.44943,-0.34925,0.37437,0.21987,0.9137,0.6089,0.48993,-0.04143,-0.59902,-0.11093,-0.63395,0.62373,0.33895,0.8779,0.73113,0.03077,-0.67883,-0.38084,-0.46502
1.0,0.43078,0.63412,0.78456,0.6027,-0.13352,-0.76809,0.78729,0.67853,-0.8189,-0.02631,-0.67365,0.98422,-0.03144,0.74493,-0.1749,-1.0294,-0.5831,-0.40823,0.17266,-0.6562,0.22887,-0.55534,0.08631,-0.04193,-0.26786,0.42369,0.11025,-0.09324,-0.77256,0.41989,0.57723,-0.532,-0.25465,-0.45892,0.58179,0.36173,0.7721,-0.32903,-0.41021,-0.5574,-0.44454,-0.59967,-0.61348,-0.1047,-0.47071,-0.44577,-0.8547,1.05984,-0.54092,1.03441,-0.19601,-0.58006,0.65669,-0.46648,0.02922,-0.64366,0.32459,0.1023,-0.85579,0.55858,0.8322,-0.60582,0.32433,-0.6169,-0.59923,0.45085,-0.18914,0.36452,0.39594,0.01677,-0.21188,0.09146,0.50298,-0.11703,0.68621,0.73969,-0.40285,-0.15682,0.65224,0.3593,0.07249,0.46438,-0.39601,0.58303,-0.60441,0.58434,-0.34582,0.46997,0.55395,0.81057,0.52539,0.6141,-0.7195,0.3954,0.73233,0.58881,0.71645,-1.01779,0.48554,-0.20091,-0.54943,0.13357,0.58707,0.74644,0.43665,0.10727,-0.34763,0.67322,-0.1339,0.66846,0.03745,0.07104,-0.41879,0.86187,-0.88282,0.26436,0.26668,-0.53518,-0.12699,-0.70064,-0.74819,0.3833,0.87325,-0.20585,0.58095,-0.69795,-0.61738,0.18791,-0.83399,0.63405,0.76866,0.61065,-0.03963,-0.67576,-0.54727,0.69291,-0.8443,-0.26806,-0.68415,-0.66973,0.9859,-0.60209,0.52492,0.10973,0.06437,0.89485,0.20321,-0.84343,0.43546,0.36922,0.65319,-0.25503,0.11888,0.83065,-0.91399,0.24885,0.33899,-0.6247,-0.76871,-0.12504,0.59111,0.45767,-0.62743,-0.51781,-0.79662,0.86686,0.59236,0.63398,-0.0234,0.35332,0.22228,0.78598,-0.0103,0.69072,-0.41776,-0.84042,-0.10281,-0.27528,-0.77074,0.68476,-1.04803,0.45338,0.60023,-0.16589,-0.37782,0.39337,-0.47916,-0.13468,0.00973,0.44154,0.51093,-0.66679,0.15495,0.13481,0.00175,0.49697,-0.40028,-0.60966,0.40212,0.22533,-0.33988,0.42277,0.66672,0.37719,0.33319,0.12915,-0.24112,0.36872,-0.61294,-0.48988,0.08843,-0.66055,0.12478,-0.55645,-0.51868,-0.75908,-0.075,0.64502,-0.47032,-0.59957,-0.00504,0.38644,0.46725,0.19718,0.56677,0.33694,0.32916,-0.53377,0.91164,0.35097,0.02532,-0.25574,-0.29752,-0.07163,-0.51098,0.12845,-0.85188,-0.55682,0.36191,-0.06352,-0.29991,-0.58704,-0.40598,0.58111,-0.5993,-0.83907,-0.47684,0.02025,0.57719,0.21737,0.37725,-0.59086,-0.64759,-0.25606,-0.51869,0.25973,0.04062,0.67447,-0.8108,0.71589,-0.34078,0.31556,-0.73107,0.07343,-0.23539,0.87834,-1.16538,0.88275,-0.68171,0.21285,-0.63141,-0.4407,0.56483,-0.17804,-0.29964,0.5929,-0.27427,-0.73293,-0.44855,0.33958,-0.18256,0.59069,-0.67548,-0.40154,0.40419,-0.68265,0.1004,-0.0812,0.61877,0.20118,-0.31202,0.60259,-0.15796,0.08926,0.51866,0.47472,0.42607,-0.57273,0.44119,-0.637,-0.7174,0.49946,-0.64136,-0.12123,0.45501,-0.69581,0.53031,0.26602,0.09818,-0.33521,-0.59997,-0.39246,1.07478,-0.12652,0.67258,0.70331,0.15782,-0.82727,0.17845,-0.59374,0.47375,0.19278,0.40866,-0.18299,-0.55058,-0.06994,-0.68213,-0.2698,0.20677,-0.19221,0.62851,0.3226,0.40966,0.2045,0.46865,-0.21973,-0.34045,0.49191,-0.61229,-0.41502,0.14483,0.30829,0.52842,-0.24736,0.09999,-0.61177,-0.68209,0.12453,0.43621,0.01349,0.85764,-0.33846,-0.45215,0.45792,-0.54783,0.42161,-0.05339,-0.4425,-0.24084,-0.0298,-0.44381,0.36569,0.87596,0.4386,-0.46237,-0.18111,0.6223,-1.03005,-0.81721,0.47993,-0.36975,-0.78648,0.03547,-0.28346,-0.17466,0.34976,-1.00969,0.40096,-0.55781,-0.66102,0.6466,-0.7838,0.55311,0.37015,0.51016,1.05541,0.28042,0.59205,-0.06495,-0.43582,0.64046,0.21065,-0.43603,0.50091,0.70677,0.62219,-0.09008,-0.43414,-0.5306,0.38273,-0.86099,0.40476,-0.42421,-0.51712,-0.17624,-0.44312,0.16775,0.50013,0.58574,0.283,-0.78657,-0.40351,-0.63502,-0.02478,0.22376,0.36123,0.56272,-0.22412,0.3211,-0.79996,-0.7976,0.06693,-0.77531,0.38761,-0.40256,-0.33563,-0.62714,-0.38683,-0.38266,-0.50453,-0.35231,0.13458,-0.60087,-0.21815,-0.34524,0.28218,-0.36742,-0.6078,-0.41434,-1.05086,0.73719,-0.30957,0.55744,-0.7899,0.63606,0.70577,-0.09117,0.16175,0.4776,0.10776,0.60612,0.02085,-0.25992,-0.39875,0.62947,-0.29332,0.53035,-1.0641,0.53647,-0.46645,0.35598,0.36191,0.83356,0.14326,-0.6741,-0.25333,-0.76189,-0.59407,-0.34167,0.50348,-0.44279,0.44402,0.68102,-0.77371,0.53699,0.5853,0.5678,-0.74518,-0.75142,-0.54051,-0.13489,-0.80428,-0.67595,0.70918,0.87123,0.45478,-0.41182,0.36883,0.4624,-0.15142,-0.45324,-0.26496,0.5499,0.61045,0.78209,-0.51745,-0.7305,-0.48977,-0.63269,-0.71623
